THREADS:2 W:500 H:480 SEQUENCIAL
 0,58
 0,58
 0,63
 0,62
THREADS:32 W:1440 H:1080 SEQUENCIAL
 0,64
 0,59
 0,60
 0,60
 0,58
 0,60
 0,64
 0,61
 0,61
 0,63
 0,64
 0,65
 0,59
 0,65
 0,62
THREADS:64 W:1440 H:1080 SEQUENCIAL
 0,61
 0,61
 0,59
 0,58
 0,58
 0,59
 0,59
 0,58
 0,63
 0,59
 0,59
 0,60
 0,58
 0,60
 0,57
THREADS:128 W:1440 H:1080 SEQUENCIAL
 0,58
 0,63
 0,58
 0,62
 0,59
 0,60
 0,61
 0,59
 0,59
 0,59
 0,59
 0,59
 0,58
 0,61
 0,59
THREADS:256 W:1440 H:1080 SEQUENCIAL
 0,59
 0,60
 0,60
 0,60
 0,64
 0,64
 0,59
 0,58
 0,61
 0,61
 0,65
 0,62
 0,63
 0,60
 0,59
THREADS:2 W:2048 H:1080 SEQUENCIAL
 1,01
 1,01
 1,03
 1,05
 1,19
 1,08
 1,04
 1,04
 1,04
 1,08
 1,00
 1,01
 1,00
 1,01
 1,02
THREADS:4 W:2048 H:1080 SEQUENCIAL
 1,07
 0,95
 1,05
 0,87
 0,98
 0,94
 0,94
 0,89
 0,84
 0,82
 0,83
 1,05
 0,91
 1,01
 0,83
THREADS:8 W:2048 H:1080 SEQUENCIAL
 0,89
 0,96
 1,04
 1,04
 0,90
 0,88
 0,90
 0,86
 0,84
 1,01
 0,93
 0,96
 0,92
 0,96
 1,10
THREADS:16 W:2048 H:1080 SEQUENCIAL
 1,06
 0,93
 0,98
 0,93
 0,92
 0,88
 0,93
 0,92
 0,92
 0,87
 0,89
 0,87
 0,89
 0,87
 0,92
THREADS:32 W:2048 H:1080 SEQUENCIAL
 0,89
 0,88
 0,88
 0,89
 0,89
 0,88
 0,93
 0,94
 0,89
 0,87
 0,88
 0,89
 0,89
 0,88
 0,90
THREADS:64 W:2048 H:1080 SEQUENCIAL
 0,90
 0,85
 0,88
 0,92
 0,88
 0,94
 0,95
 0,94
 0,88
 0,94
 0,91
 0,92
 0,89
 0,89
 0,90
THREADS:128 W:2048 H:1080 SEQUENCIAL
 0,86
 0,87
 0,90
 0,92
 0,95
 0,93
 0,87
 0,90
 0,88
 0,85
 0,89
 0,96
 0,90
 0,88
 0,87
THREADS:256 W:2048 H:1080 SEQUENCIAL
 0,89
 0,86
 0,88
 0,88
 0,87
 0,97
 0,94
 0,91
 0,98
 0,96
 1,01
 0,88
 0,91
 0,89
 0,87
THREADS:2 W:3840 H:2160 SEQUENCIAL
 3,79
 3,75
 3,76
 3,79
 3,71
 3,79
 3,83
 3,90
 3,77
 3,80
 3,79
 3,75
 3,83
 3,75
 3,87
THREADS:4 W:3840 H:2160 SEQUENCIAL
 3,40
 3,11
 3,05
 3,24
 3,10
 3,25
 3,23
 3,08
 3,10
 3,33
 3,17
 3,19
 3,22
 3,19
 3,06
THREADS:8 W:3840 H:2160 SEQUENCIAL
 3,09
 3,22
 3,08
 3,14
 3,41
 3,15
 3,19
 3,11
 3,13
 3,13
 3,21
 3,28
 3,11
 3,40
 3,31
THREADS:16 W:3840 H:2160 SEQUENCIAL
 3,12
 3,15
 3,24
 3,15
 3,11
 3,14
 3,11
 3,25
 3,36
 3,30
 3,10
 3,20
 3,09
 3,27
 3,21
THREADS:32 W:3840 H:2160 SEQUENCIAL
 3,27
 3,15
 3,44
 3,29
 3,26
 3,21
 3,18
 3,21
 3,19
 3,17
 3,19
 3,32
 3,39
 3,23
 3,19
THREADS:64 W:3840 H:2160 SEQUENCIAL
 3,19
 3,29
 3,23
 3,30
 3,19
 3,30
 3,22
 3,17
 3,17
 3,24
 3,27
 3,21
 3,22
 3,15
 3,19
THREADS:128 W:3840 H:2160 SEQUENCIAL
 3,30
 3,30
 3,14
 3,22
 3,14
 3,15
 3,17
 3,24
 3,15
 3,20
 3,23
 3,22
 3,27
 3,27
 3,29
THREADS:256 W:3840 H:2160 SEQUENCIAL
 3,20
 3,18
 3,12
 3,17
 3,23
 3,33
 3,17
 3,19
 3,16
 3,17
 3,19
 3,20
 3,18
 3,33
 3,34
THREADS:2 W:7680 H:4320 SEQUENCIAL
 15,01
 16,01
 16,46
 15,93
 16,75
 15,16
 15,04
 15,05
 14,92
 15,18
 15,01
 15,08
 15,09
 16,25
 15,65
THREADS:4 W:7680 H:4320 SEQUENCIAL
 14,11
 15,15
 12,61
 12,64
 13,18
 15,67
 14,63
 15,02
 14,23
 16,05
 13,98
 12,38
 12,57
 12,92
 12,19
THREADS:8 W:7680 H:4320 SEQUENCIAL
 13,08
 14,66
 14,14
 15,38
 13,93
 15,13
 14,52
 14,01
 12,95
 14,11
 13,43
 13,95
 14,52
 13,45
 14,40
THREADS:16 W:7680 H:4320 SEQUENCIAL
 13,69
 14,55
 14,07
 14,69
 13,80
 14,83
 13,66
 14,11
 13,85
 13,29
 12,60
 12,70
 13,48
 13,30
 13,76
THREADS:32 W:7680 H:4320 SEQUENCIAL
 12,94
 13,18
 13,25
 13,10
 12,95
 12,59
 12,90
 13,31
 13,12
 13,10
 12,96
 12,75
 13,29
 12,80
 13,22
THREADS:64 W:7680 H:4320 SEQUENCIAL
 13,19
 12,79
 13,05
 12,89
 13,04
 12,80
 12,91
 12,99
 12,75
 12,68
 13,19
 13,29
 12,78
 12,95
 13,06
THREADS:128 W:7680 H:4320 SEQUENCIAL
 12,70
 13,03
 12,62
 12,93
 12,85
 12,85
 13,07
 12,65
 13,11
 12,61
 12,86
 12,86
 12,89
 12,66
 12,82
THREADS:256 W:7680 H:4320 SEQUENCIAL
 12,87
 12,75
 12,79
 13,37
 12,87
 12,88
 13,16
 12,77
 12,85
 13,03
 13,19
 12,90
 13,28
 13,22
 12,93
