THREAD:2 W:500 H:480 EQUENCIAL
 	00,224
 	00,225
 	00,226
 	00,227
 	00,240
 	00,223
 	00,225
 	00,226
 	00,225
 	00,223
THREAD:4 W:1440 H:1080 EQUENCIAL
 	00,203
 	00,199
 	00,200
 	00,207
 	00,201
 	00,200
 	00,198
 	00,204
 	00,199
 	00,202
 	00,197
 	00,197
 	00,198
 	00,219
 	00,200
THREAD:8 W:1440 H:1080 EQUENCIAL
 	00,185
 	00,183
 	00,184
 	00,183
 	00,189
 	00,196
 	00,185
 	00,183
 	00,186
 	00,184
 	00,189
 	00,183
 	00,183
 	00,186
 	00,190
THREAD:16 W:1440 H:1080 EQUENCIAL
 	00,180
 	00,185
 	00,181
 	00,175
 	00,187
 	00,176
 	00,187
 	00,179
 	00,177
 	00,184
 	00,180
 	00,176
 	00,175
 	00,173
 	00,183
THREAD:32 W:1440 H:1080 EQUENCIAL
 	00,174
 	00,172
 	00,184
 	00,174
 	00,177
 	00,175
 	00,174
 	00,176
 	00,177
 	00,172
 	00,173
 	00,173
 	00,184
 	00,172
 	00,178
THREAD:64 W:1440 H:1080 EQUENCIAL
 	00,182
 	00,188
 	00,177
 	00,172
 	00,175
 	00,179
 	00,173
 	00,174
 	00,173
 	00,180
 	00,176
 	00,174
 	00,175
 	00,175
 	00,177
THREAD:128 W:1440 H:1080 EQUENCIAL
 	00,173
 	00,173
 	00,171
 	00,175
 	00,187
 	00,174
 	00,176
 	00,179
 	00,172
 	00,175
 	00,198
 	00,172
 	00,177
 	00,175
 	00,188
THREAD:256 W:1440 H:1080 EQUENCIAL
 	00,183
 	00,176
 	00,175
 	00,173
 	00,176
 	00,182
 	00,185
 	00,174
 	00,186
 	00,172
 	00,174
 	00,181
 	00,173
 	00,173
 	00,172
THREAD:2 W:2048 H:1080 EQUENCIAL
 	00,284
 	00,278
 	00,278
 	00,277
 	00,279
 	00,285
 	00,279
 	00,278
 	00,282
 	00,281
 	00,295
 	00,278
 	00,278
 	00,288
 	00,278
THREAD:4 W:2048 H:1080 EQUENCIAL
 	00,240
 	00,240
 	00,244
 	00,238
 	00,238
 	00,241
 	00,243
 	00,247
 	00,240
 	00,241
 	00,240
 	00,241
 	00,239
 	00,235
 	00,241
THREAD:8 W:2048 H:1080 EQUENCIAL
 	00,218
 	00,219
 	00,216
 	00,220
 	00,222
 	00,226
 	00,222
 	00,216
 	00,221
 	00,219
 	00,221
 	00,216
 	00,221
 	00,221
 	00,218
THREAD:16 W:2048 H:1080 EQUENCIAL
 	00,213
 	00,211
 	00,212
 	00,225
 	00,224
 	00,211
 	00,226
 	00,235
 	00,212
 	00,213
 	00,210
 	00,211
 	00,211
 	00,225
 	00,223
THREAD:32 W:2048 H:1080 EQUENCIAL
 	00,213
 	00,205
 	00,217
 	00,207
 	00,204
 	00,217
 	00,205
 	00,219
 	00,213
 	00,203
 	00,205
 	00,208
 	00,216
 	00,207
 	00,205
THREAD:64 W:2048 H:1080 EQUENCIAL
 	00,209
 	00,216
 	00,212
 	00,216
 	00,206
 	00,204
 	00,215
 	00,205
 	00,203
 	00,205
 	00,204
 	00,212
 	00,208
 	00,211
 	00,208
THREAD:128 W:2048 H:1080 EQUENCIAL
 	00,204
 	00,206
 	00,208
 	00,219
 	00,215
 	00,210
 	00,207
 	00,210
 	00,205
 	00,210
 	00,207
 	00,213
 	00,208
 	00,209
 	00,206
THREAD:256 W:2048 H:1080 EQUENCIAL
 	00,206
 	00,214
 	00,214
 	00,207
 	00,212
 	00,215
 	00,210
 	00,253
 	00,208
 	00,206
 	00,213
 	00,206
 	00,207
 	00,207
 	00,209
THREAD:2 W:3840 H:2160 EQUENCIAL
 	00,810
 	00,769
 	00,771
 	00,770
 	00,812
 	00,783
 	00,770
 	00,774
 	00,773
 	00,777
 	00,770
 	00,774
 	00,777
 	00,779
 	00,776
THREAD:4 W:3840 H:2160 EQUENCIAL
 	00,627
 	00,635
 	00,627
 	00,631
 	00,632
 	00,631
 	00,629
 	00,629
 	00,645
 	00,629
 	00,644
 	00,618
 	00,621
 	00,621
 	00,622
THREAD:8 W:3840 H:2160 EQUENCIAL
 	00,548
 	00,579
 	00,560
 	00,553
 	00,561
 	00,557
 	00,560
 	00,553
 	00,557
 	00,563
 	00,556
 	00,562
 	00,561
 	00,560
 	00,572
THREAD:16 W:3840 H:2160 EQUENCIAL
 	00,518
 	00,526
 	00,544
 	00,517
 	00,520
 	00,521
 	00,515
 	00,516
 	00,519
 	00,523
 	00,541
 	00,550
 	00,522
 	00,519
 	00,519
THREAD:32 W:3840 H:2160 EQUENCIAL
 	00,497
 	00,497
 	00,529
 	00,502
 	00,491
 	00,510
 	00,497
 	00,510
 	00,503
 	00,508
 	00,506
 	00,508
 	00,515
 	00,534
 	00,507
THREAD:64 W:3840 H:2160 EQUENCIAL
 	00,510
 	00,512
 	00,518
 	00,510
 	00,503
 	00,501
 	00,498
 	00,508
 	00,539
 	00,506
 	00,507
 	00,504
 	00,510
 	00,509
 	00,503
THREAD:128 W:3840 H:2160 EQUENCIAL
 	00,515
 	00,506
 	00,503
 	00,546
 	00,523
 	00,517
 	00,507
 	00,503
 	00,504
 	00,509
 	00,508
 	00,505
 	00,505
 	00,507
 	00,507
THREAD:256 W:3840 H:2160 EQUENCIAL
 	00,517
 	00,508
 	00,501
 	00,502
 	00,519
 	00,506
 	00,505
 	00,503
 	00,512
 	00,506
 	00,518
 	00,550
 	00,503
 	00,507
 	00,503
THREAD:2 W:7680 H:4320 EQUENCIAL
 	02,804
 	02,781
 	02,909
 	02,776
 	02,869
 	02,763
 	02,766
 	02,771
 	02,759
 	02,780
 	02,795
 	02,782
 	02,781
 	02,801
 	02,774
THREAD:4 W:7680 H:4320 EQUENCIAL
 	02,200
 	02,236
 	02,197
 	02,216
 	02,213
 	02,210
 	02,205
 	02,215
 	02,214
 	02,180
 	02,189
 	02,194
 	02,204
 	02,205
 	02,204
THREAD:8 W:7680 H:4320 EQUENCIAL
 	01,909
 	01,913
 	01,915
 	01,920
 	01,915
 	01,918
 	01,917
 	01,924
 	01,909
 	01,905
 	01,904
 	01,899
 	01,911
 	01,926
 	01,910
THREAD:16 W:7680 H:4320 EQUENCIAL
 	01,761
 	01,776
 	01,776
 	01,771
 	01,767
 	01,780
 	01,770
 	01,766
 	01,745
 	01,748
 	01,747
 	01,750
 	01,776
 	01,768
 	01,773
THREAD:32 W:7680 H:4320 EQUENCIAL
 	01,684
 	01,710
 	01,684
 	01,720
 	01,718
 	01,694
 	01,699
 	01,718
 	01,690
 	01,698
 	01,699
 	01,680
 	01,678
 	01,694
 	01,700
THREAD:64 W:7680 H:4320 EQUENCIAL
 	01,677
 	01,704
 	01,691
 	01,693
 	01,687
 	01,694
 	01,694
 	01,676
 	01,675
 	01,700
 	01,776
 	01,707
 	01,697
 	01,688
 	01,700
THREAD:128 W:7680 H:4320 EQUENCIAL
 	01,688
 	01,725
 	01,701
 	01,681
 	01,703
 	01,697
 	01,673
 	01,718
 	01,699
 	01,690
 	01,715
 	01,674
 	01,670
 	01,682
 	01,688
THREAD:256 W:7680 H:4320 EQUENCIAL
 	01,698
 	01,669
 	01,670
 	01,698
 	01,684
 	01,736
 	01,691
 	01,722
 	01,695
 	01,709
 	01,695
 	01,686
 	01,701
 	01,710
 	01,701
